"","name","brand","country","city","power","price","km","year","stringAsFactors"
"5411","Cabeza tractora Scania L 164L480","Scania","ITALIA","Lainate",480,25000,1500000,"2004",FALSE
"5412","Cabeza tractora Iveco Stralis AS440S57T/P","Iveco","ITALIA","Modugno",570,58500,489306,"2017",FALSE
"5413","Cabeza tractora DAF","DAF","FRANCIA","Loire",NA,NA,303000,"2019",FALSE
"5414","Cabeza tractora Iveco Stralis Stralis 480 / ZF Intarder / Standklima / Xenon","Iveco","ALEMANIA","Salzgitter",480,47950,314525,"2019",FALSE
"5415","Cabeza tractora Mercedes Actros 2651 L 6x4 StreamSpace*Kipphydraulik*Navi","Mercedes","ALEMANIA","Stuhr",510,56900,567990,"2016",FALSE
"5416","Cabeza tractora DAF XF XF 105 460 TRATTORE STRADALE SSC EURO 6","DAF","ITALIA","Voltana",NA,NA,880000,"2015",FALSE
"5417","Cabeza tractora DAF XF 480","DAF","FRANCIA","Loire",480,NA,303000,"2019",FALSE
"5418","Cabeza tractora Volvo FH 460 4x2, Schubboden-Hydr., Standklima, 174tkm","Volvo","ALEMANIA","Sittensen",460,95800,174911,"2020",FALSE
"5419","Cabeza tractora Volvo FH 460 4x2, Schubboden-Hydr., Standklima, 174tkm","Volvo","ALEMANIA","Sittensen",460,95800,174911,"2020",FALSE
"5420","Cabeza tractora MERCEDES-BENZ ACTROS 1848 BIG SPACE *2016* Euro-6 Import WDB",NA,"POLONIA","Sanniki",NA,35900,NA,NA,FALSE
"5421","Cabeza tractora DAF ATI 95.350 ,Manual Pumpe 6x2 ,6x4, Full Steel, Manual","DAF","POLONIA","Wolsztyn",NA,17900,137122,NA,FALSE
"5422","Cabeza tractora Mercedes Actros 1843LSN 37 23 STR 170 TRACTEUR 4x2","Mercedes","FRANCIA","Loire",NA,NA,405000,"2015",FALSE
"5423","Cabeza tractora Renault T 460 / EURO 6 / RETARDER / LOW DECK / MEGA","Renault","POLONIA","Bodzentyn",460,26900,827000,"2015",FALSE
"5424","Cabeza tractora Mercedes ACTROS 1848 / KIPPER HYDRAULIC SYSTEM / ACC/ALU","Mercedes","POLONIA","Bodzentyn",480,39900,524000,"2017",FALSE
"5425","Cabeza tractora MAN TGX 18.440 /LOW CAB / KIPPER HYDRAULIC SYSTEM/","MAN","POLONIA","Bodzentyn",441,36900,298000,"2015",FALSE
"5426","Cabeza tractora Mercedes ACTROS 1840 / EURO 6 / LOW MILEAGE / 2016 YEAR /","Mercedes","POLONIA","Bodzentyn",430,31000,421000,"2016",FALSE
"5427","Cabeza tractora MAN TGS 18.440 /LOW CAB / KIPPER HYDRAULIC /RETARDER","MAN","POLONIA","Bodzentyn",441,28900,493000,"2014",FALSE
"5428","Cabeza tractora DAF CF FT CF330 SleeperCab - ACC (T805)","DAF","HOLANDA","Oud Gastel",326,29950,487367,"2017",FALSE
"5429","Cabeza tractora MAN 19.402 (BIG AXLE / 6 CYLINDER / EURO 2)","MAN","BÉLGICA","Bree",402,7950,260000,"1995",FALSE
"5430","Cabeza tractora Volvo FH12 340","Volvo","PORTUGAL","Coimbra",340,4000,100,"1995",FALSE
"5431","Cabeza tractora convoy excepcional Volvo FH FH4 500 6x2 Liftachse VEB + / Euro 6","Volvo","ALEMANIA","Korschenbroich",NA,39900,591000,"2014",FALSE
"5432","Cabeza tractora Mercedes Actros 1848 LS","Mercedes","FRANCIA","Bas",480,NA,83500,"2021",FALSE
"5433","Cabeza tractora Mercedes Actros 1848 LS","Mercedes","FRANCIA","Bas",480,NA,60000,"2021",FALSE
"5434","Cabeza tractora MAN TGS 18.480","MAN","FRANCIA","Tarn",480,11990,5e+05,"2012",FALSE
"5435","Cabeza tractora MAN 18.440 TGX XXL 4x2, Intarder, Schubboden-Hydr.","MAN","ALEMANIA","Sittensen",441,36800,595751,"2016",FALSE
"5436","Cabeza tractora Mercedes 1845 LS Actros 4x2, Retarder, Abstandstempomat","Mercedes","ALEMANIA","Sittensen",449,31300,729532,"2015",FALSE
"5437","Cabeza tractora Volvo FH 4-500 / AUTOMATIC / HYDRAULICS / BOOGIE / DYNAMIC STEERING / ACC / VEB+ / FULL AIR / XENON / / 2016","Volvo","HOLANDA","Velddriel",500,52500,633177,"2016",FALSE
"5438","Cabeza tractora Volvo FH 460 / GLOBETROTTER / EURO 6 / 2018 YEAR /","Volvo","POLONIA","Bodzentyn",460,65900,422000,"2018",FALSE
"5439","Cabeza tractora Scania R 450/ RETARDER/NAVI /I-COOL/ EURO 6/","Scania","POLONIA","Bodzentyn",451,65700,726000,"2017",FALSE
"5440","Cabeza tractora DAF XF 480","DAF","BÉLGICA","Antwerpen",NA,54500,523350,"2018",FALSE
"5441","Cabeza tractora DAF XF 480","DAF","BÉLGICA","Antwerpen",479,49500,570900,"2017",FALSE
"5442","Cabeza tractora DAF XF 480","DAF","BÉLGICA","Antwerpen",NA,49950,601350,"2018",FALSE
"5443","Cabeza tractora Iveco Stralis 570 HI-WAY","Iveco","FRANCIA","Bas",570,42500,206790,"2021",FALSE
"5444","Cabeza tractora Iveco Stralis AS440S46T/P XP","Iveco","ITALIA","Modugno",460,54000,413354,"2017",FALSE
"5445","Cabeza tractora Iveco Stralis AS 440S51","Iveco","ITALIA","Moncalieri",510,61000,355000,"2018",FALSE
"5446","Cabeza tractora Volvo FH13 FH 13.420 Schuifschotel // I-Parkcool // NL Truck // // ACC","Volvo","HOLANDA","Lelystad",428,29000,891461,"2022",FALSE
"5447","Cabeza tractora Volvo FH 4-500 / AUTOMATIC / NEW TYPE / GLOBETROTTER / VEB+ / BOOGIE / LWDS / I-SAVE / DOUBLE TANK / / 2021","Volvo","HOLANDA","Velddriel",500,79900,37003,"2021",FALSE
"5448","Cabeza tractora MAN TGX 26.440","MAN","BÉLGICA","Handzame",440,33900,592879,"2012",FALSE
"5449","Cabeza tractora Mercedes Actros 1845","Mercedes","ITALIA","Padova",450,67900,451000,"2019",FALSE
"5450","Cabeza tractora Mercedes Actros 1845","Mercedes","FRANCIA","Pyrénées",NA,NA,521000,"2016",FALSE
"5451","Cabeza tractora Mercedes Actros 1845","Mercedes","FRANCIA","Pyrénées",NA,NA,555000,"2016",FALSE
"5452","Cabeza tractora Mercedes Actros II","Mercedes","FRANCIA","Pyrénées",NA,NA,464000,"2016",FALSE
"5453","Cabeza tractora MAN TGS 18.440","MAN","FRANCIA","Vaucluse",440,52000,368000,"2016",FALSE
"5454","Cabeza tractora Iveco Stralis STRALIS AT 440 S 42 T/P SZM","Iveco","ALEMANIA","Rohrbach B. Landau",NA,8900,1171576,"2007",FALSE
"5455","Cabeza tractora Iveco Stralis AS 440 S 48 TXP","Iveco","ITALIA","Cordovado",480,34900,421689,"2016",FALSE
"5456","Cabeza tractora Volvo FH 500 4x2 SZM*ACC,Standklima,60Tonnen*","Volvo","ALEMANIA","Nürnberg",510,46800,720159,"2017",FALSE
"5457","Cabeza tractora DAF XF460","DAF","FRANCIA","Bas",460,22800,575800,"2017",FALSE
"5458","Cabeza tractora Mercedes Actros 1845","Mercedes","ITALIA","Agrate Brianza",450,NA,331000,"2015",FALSE
"5459","Cabeza tractora DAF XF 460","DAF","HOLANDA","Ede",459,25800,875000,"2016",FALSE
"5460","Cabeza tractora Mercedes Actros 1836","Mercedes","HOLANDA","Ede",360,19800,1141000,"2015",FALSE
"5461","Cabeza tractora Iveco Stralis 460","Iveco","HOLANDA","Ede",459,16800,633000,"2014",FALSE
"5462","Cabeza tractora MAN TGS 26 440 EEV, Manual, Hydraulic","MAN","HOLANDA","Ede",440,29900,733902,"2011",FALSE
"5463","Cabeza tractora MAN F2000 19.364","MAN","BÉLGICA","Gistel West",360,12500,178228,"2000",FALSE
"5464","Cabeza tractora Volvo FH","Volvo","POLONIA","Ksi",NA,63500,NA,NA,FALSE
"5465","Cabeza tractora Volvo FH 420","Volvo","HOLANDA","Oud Gastel",428,34950,766000,"2015",FALSE
"5466","Cabeza tractora Mercedes Actros 1842","Mercedes","HOLANDA","Ede",420,21800,987000,"2015",FALSE
"5467","Cabeza tractora DAF XF105 460","DAF","HOLANDA","Sliedrecht",462,14950,785000,"2012",FALSE
"5468","Cabeza tractora Renault Gamme G 220","Renault","FRANCIA","Landes",220,3000,201637,"1991",FALSE
"5469","Cabeza tractora Renault T 460 RHD","Renault","HOLANDA","Hoogerheide",459,25000,808300,"2016",FALSE
"5470","Cabeza tractora Scania R 500","Scania","HOLANDA","Nieuwendijk",NA,15900,1393000,"2008",FALSE
"5471","Cabeza tractora Scania R 500","Scania","HOLANDA","Nieuwendijk",NA,24900,999955,"2006",FALSE
"5472","Cabeza tractora DAF XF 106 .480 SSC - - INTARDER - 542 TKM - PARK. AIRCO - 2 x FUEL TANKS - TOP CONDITION -","DAF","HOLANDA","Nieuwendijk",NA,54900,542000,"2019",FALSE
"5473","Cabeza tractora Renault Premium 440","Renault","BÉLGICA","Gistel West",440,8500,811287,"2006",FALSE
"5474","Cabeza tractora Volvo FH 380","Volvo","PORTUGAL","Mozelos",380,5000,100,"1995",FALSE
"5475","Tractora semi para ganado bovino MAN TGX 26.480","MAN","FRANCIA","Hérault",478,NA,735000,"2011",FALSE
"5476","Cabeza tractora Mercedes ACTROS 1845 /MP4 / EURO 5 / STREAM SPACE /","Mercedes","POLONIA","Bodzentyn",451,21900,819000,"2013",FALSE
"5477","Cabeza tractora Volvo FH 460/I-PARK COOL /10.2020 /70 000 KM/GUARANTEE","Volvo","POLONIA","Bodzentyn",460,98000,70000,"2020",FALSE
"5478","Tractora semi portamáquinas DAF XF 460 / SUPER SPACE CAB/MEGA/ EURO 6/LOW DECK/","DAF","POLONIA","Bodzentyn",460,21900,820000,"2013",FALSE
"5479","Cabeza tractora Mercedes Actros 1845 LS","Mercedes","PORTUGAL","Albergaria",450,NA,580000,"2016",FALSE
"5480","Cabeza tractora Volvo FH13 460","Volvo","PORTUGAL","Albergaria",460,NA,770000,"2016",FALSE
"5481","Cabeza tractora Volvo FH 500 Globetrotter XL","Volvo","PORTUGAL","Albergaria",500,NA,720000,"2016",FALSE
"5482","Cabeza tractora MAN TGX 18.460 XLX E6 Prod.07.18 ACC LDW Navi","MAN","ALEMANIA","Hilden",460,41800,491444,"2018",FALSE
"5483","Cabeza tractora Iveco AS 460 E6 Hi-Way Intarder ACC LDW 2 Tank Kühlbox","Iveco","ALEMANIA","Hilden",460,28800,693814,"2017",FALSE
"5484","Cabeza tractora Scania M 92M","Scania","FRANCIA","Val",NA,NA,452120,"1986",FALSE
"5485","Cabeza tractora Volvo NH 12 460 TRATT.STRADALE MUSONE RADUNI AEROGRAFAT","Volvo","ITALIA","Voltana",NA,NA,NA,"2001",FALSE
"5486","Cabeza tractora Iveco Stralis STRALIS 450 TRATTORE STRADALE EURO 5","Iveco","ITALIA","Voltana",NA,NA,NA,"2008",FALSE
"5487","Cabeza tractora MAN TGX 18.440 FSA / 4x2 BLS XLX Standklima","MAN","ALEMANIA","Dorsten",441,27890,768000,"2015",FALSE
"5488","Cabeza tractora MAN TGX 18.440 FSA / 4x2 BLS XLX","MAN","ALEMANIA","Dorsten",441,27890,768000,"2015",FALSE
"5489","Cabeza tractora Scania R 450 Top Line , Retarder , Euro 6 , Sofort","Scania","ALEMANIA","Dorsten",451,24890,918000,"2014",FALSE
"5490","Cabeza tractora convoy excepcional Iveco AS440STZ/P-HM 480 Euro 6","Iveco","ALEMANIA","Dorsten",NA,34290,NA,"2015",FALSE
"5491","Cabeza tractora Scania R 560","Scania","FRANCIA","Rhône",560,30000,877930,"2013",FALSE
"5492","Cabeza tractora DAF XF 106 460 EURO 6 // SUPER STAN //","DAF","POLONIA","Zaleszany",460,29729,580000,"2016",FALSE
"5493","Cabeza tractora DAF XF 106 460 EURO 6 // SUPER STAN //","DAF","POLONIA","Zaleszany",460,33917,692000,"2017",FALSE
"5494","Cabeza tractora DAF XF 106 460 SSC EURO 6 // SUPER STAN // Halogeny //","DAF","POLONIA","Zaleszany",460,39569,662000,"2017",FALSE
"5495","Cabeza tractora productos peligrosos / ADR Renault T-Series","Renault","FRANCIA","Puy",460,61500,329852,"2018",FALSE
"5496","Cabeza tractora Iveco Stralis 460","Iveco","HOLANDA","Ede",459,16800,741000,"2014",FALSE
"5497","Cabeza tractora Mercedes Fret liner 430 Fret liner, EPS 16, Steel Suspension, Hiab crane","Mercedes","HOLANDA","Ede",429,19900,742000,"1995",FALSE
