"","name","brand","country","city","power","price","km","year","stringAsFactors"
"899","Cabeza tractora Mercedes Actros 1845","Mercedes","ESPAÑA","Fuente El Saz De Jarama",450,18500,1080000,"2014",FALSE
"900","Cabeza tractora DAF XF105 460","DAF","ESPAÑA","Granollers",460,31000,702000,"2015",FALSE
"901","Cabeza tractora Renault T-High 520 T4X2 E6","Renault","ESPAÑA","Santa Cruz De Mudela",520,37000,860000,"2014",FALSE
"902","Cabeza tractora Volvo FH 500","Volvo","ESPAÑA","Santa Cruz De Mudela",500,33000,770000,"2013",FALSE
"903","Cabeza tractora MAN TGX 18.440","MAN","ESPAÑA","Lleida",440,595,4e+05,"2015",FALSE
"904","Cabeza tractora MAN TGX 18.500","MAN","ESPAÑA","Lleida",500,NA,569000,"2017",FALSE
"905","Cabeza tractora MAN TGX 18.440","MAN","ESPAÑA","Tarragona",440,595,4e+05,"2015",FALSE
"906","Cabeza tractora MAN TGX 18.500","MAN","ESPAÑA","Tarragona",500,NA,569000,"2017",FALSE
"907","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Constantí",460,NA,980000,"2015",FALSE
"908","Cabeza tractora Scania R 450","Scania","ESPAÑA","Constantí",NA,NA,670000,"2015",FALSE
"909","Cabeza tractora Renault T-Series","Renault","ESPAÑA","Molina De Segura",480,45000,583000,"2017",FALSE
"910","Cabeza tractora Renault T-Series","Renault","ESPAÑA","Molina De Segura",480,41000,607881,"2015",FALSE
"911","Cabeza tractora Mercedes Actros 1848 LS","Mercedes","ESPAÑA","Madrid",480,NA,476305,"2016",FALSE
"912","Cabeza tractora Iveco Stralis AS440S48T/P","Iveco","ESPAÑA","Molina De Segura",480,58000,411192,"2018",FALSE
"913","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",482,65500,564182,"2018",FALSE
"914","Cabeza tractora Scania R 490","Scania","ESPAÑA","Alcala De Guadaira",NA,48900,586793,"2016",FALSE
"915","Cabeza tractora Iveco STRALIS 460","Iveco","ESPAÑA","Benavente",NA,NA,NA,"2014",FALSE
"916","Cabeza tractora Scania P114L460","Scania","ESPAÑA","Benavente",NA,NA,NA,"1999",FALSE
"917","Cabeza tractora Scania R480","Scania","ESPAÑA","Benavente",NA,NA,NA,"2014",FALSE
"918","Cabeza tractora Volvo FH12.460","Volvo","ESPAÑA","Benavente",NA,NA,NA,"2006",FALSE
"919","Cabeza tractora Renault PREMIUM 460","Renault","ESPAÑA","Benavente",NA,NA,NA,"2002",FALSE
"920","Cabeza tractora MAN 410 6X4 PALFINGER PK 36002","MAN","ESPAÑA","Valladolid",NA,83500,358000,"2005",FALSE
"921","Cabeza tractora productos peligrosos / ADR DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,75500,360700,"2019",FALSE
"922","Cabeza tractora Renault T-Series 480","Renault","ESPAÑA","Calahorra",480,NA,495000,"2017",FALSE
"923","Cabeza tractora productos peligrosos / ADR Volvo FH 460","Volvo","ESPAÑA","Vitoria Gasteis",460,24000,1100000,"2012",FALSE
"924","Cabeza tractora Volvo FH 440","Volvo","ESPAÑA","Vitoria Gasteis",440,12000,1800000,"2006",FALSE
"925","Cabeza tractora Volvo FH 420","Volvo","ESPAÑA","Vitoria Gasteis",420,7500,7e+05,"2001",FALSE
"926","Cabeza tractora Scania L 94L","Scania","ESPAÑA","Vitoria Gasteis",NA,5600,6e+05,"1997",FALSE
"927","Cabeza tractora Scania R 124","Scania","ESPAÑA","Vitoria Gasteis",NA,8000,6e+05,"1999",FALSE
"928","Cabeza tractora Volvo FH13 480","Volvo","ESPAÑA","Vitoria Gasteis",480,13500,1400000,"2006",FALSE
"929","Cabeza tractora productos peligrosos / ADR Renault Gamme T 460","Renault","ESPAÑA","Vitoria Gasteis",460,25000,1e+06,"2016",FALSE
"930","Cabeza tractora Volvo FH12 460","Volvo","ESPAÑA","Vitoria Gasteis",460,13000,1600000,"2004",FALSE
"931","Cabeza tractora Volvo FH 460","Volvo","ESPAÑA","Vitoria Gasteis",460,13500,1600000,"2006",FALSE
"932","Cabeza tractora productos peligrosos / ADR Mercedes Actros 1843 LS","Mercedes","ESPAÑA","Vitoria Gasteis",585,23000,1e+06,"2015",FALSE
"933","Cabeza tractora Scania R 410","Scania","ESPAÑA","Paiporta",410,49500,382000,"2016",FALSE
"934","Cabeza tractora Renault T-High 480 T4X2 E6","Renault","ESPAÑA","Santa Cruz De Mudela",480,36000,1140000,"2014",FALSE
"935","Tractora semi cisterna productos químicos Scania G 480","Scania","ESPAÑA","Soria",480,NA,1e+05,"2013",FALSE
"936","Tractora semi plataforma caja abierta Renault Premium 420","Renault","ESPAÑA","Soria",420,NA,1e+05,"2022",FALSE
"937","Cabeza tractora MAN TGS 18.440","MAN","ESPAÑA","Zaragoza",440,20000,740000,"2009",FALSE
"938","Cabeza tractora DAF CF85 460","DAF","ESPAÑA","Paiporta",460,12500,1150000,"2012",FALSE
"939","Cabeza tractora Volvo FH 500","Volvo","ESPAÑA","Massanassa",500,77900,273000,"2018",FALSE
"940","Cabeza tractora MAN 19.414","MAN","ESPAÑA","Fuente El Saz De Jarama",NA,15500,373878,"2000",FALSE
"941","Cabeza tractora Mercedes Actros 1848 LS","Mercedes","ESPAÑA","Madrid",480,NA,600289,"2016",FALSE
"942","Cabeza tractora Iveco AS440S50T/P","Iveco","ESPAÑA","Alcala De Guadaira",NA,36000,566000,"2016",FALSE
"943","Cabeza tractora Iveco Stralis AS440S48T/P","Iveco","ESPAÑA","Alcala De Guadaira",NA,19000,944814,"2014",FALSE
"944","Cabeza tractora Renault T-High","Renault","ESPAÑA","Sevilla",520,54000,537689,"2018",FALSE
"945","Cabeza tractora productos peligrosos / ADR MAN TGS 18.400","MAN","ESPAÑA","Castellon",400,NA,850,"2012",FALSE
"946","Cabeza tractora Renault T-Series","Renault","ESPAÑA","Molina De Segura",520,39000,751000,"2016",FALSE
"947","Cabeza tractora Scania R124 420","Scania","ESPAÑA","Arbucies",420,5800,797223,"2003",FALSE
"948","Cabeza tractora MAN TGX 18.500","MAN","ESPAÑA","Riudellots De La Selva",500,NA,569000,"2017",FALSE
"949","Cabeza tractora MAN TGX 18.440","MAN","ESPAÑA","Riudellots De La Selva",440,595,4e+05,"2015",FALSE
"950","Cabeza tractora Renault T-High","Renault","ESPAÑA","Molina De Segura",520,55000,549800,"2017",FALSE
"951","Cabeza tractora Mercedes Actros 2046","Mercedes","ESPAÑA","Sallent",460,38900,433000,"2007",FALSE
"952","Cabeza tractora Mercedes Actros 2044","Mercedes","ESPAÑA","Sallent",440,42900,295000,"2008",FALSE
"953","Cabeza tractora Mercedes Actros 1848 LS","Mercedes","ESPAÑA","Alcala De Los Gazules",480,41900,7e+05,"2017",FALSE
"954","Cabeza tractora MAN TGA 430","MAN","ESPAÑA","Seseña Nuevo",NA,NA,950676,"2004",FALSE
"955","Cabeza tractora DAF XF 105.460","DAF","ESPAÑA","Seseña Nuevo",NA,NA,1074000,"2007",FALSE
"956","Cabeza tractora Renault Premium 420 DCI","Renault","ESPAÑA","Seseña Nuevo",420,NA,242006,"2006",FALSE
"957","Cabeza tractora Renault Premium 430 DXI","Renault","ESPAÑA","Alcala De Guadaira",NA,24500,709600,"2013",FALSE
"958","Cabeza tractora Renault T480 SLEEPER CAB","Renault","ESPAÑA","Alcala De Guadaira",NA,37000,696700,"2015",FALSE
"959","Cabeza tractora Iveco Stralis AS440S46T/P","Iveco","ESPAÑA","Alcala De Guadaira",NA,17000,654750,"2014",FALSE
"960","Cabeza tractora Mercedes Actros 1843 LS","Mercedes","ESPAÑA","Huercal De Almeria",430,45900,529620,"2017",FALSE
"961","Cabeza tractora Scania P 380","Scania","ESPAÑA","Carlet",380,NA,967359,"2007",FALSE
"962","Cabeza tractora Scania P 124 GB 420","Scania","ESPAÑA","Carlet",420,NA,1323000,"2004",FALSE
"963","Cabeza tractora Iveco Stralis AS 440 S 46","Iveco","ESPAÑA","Huercal De Almeria",460,29900,514242,"2016",FALSE
"964","Cabeza tractora Mercedes Actros 1843 LS","Mercedes","ESPAÑA","Huercal De Almeria",430,40900,744016,"2017",FALSE
"965","Cabeza tractora Scania R 450","Scania","ESPAÑA","Vilablareix",NA,44000,639700,"2016",FALSE
"966","Cabeza tractora Renault T-Series 460 T4X2 E6","Renault","ESPAÑA","Vilamalla",460,33000,619000,"2015",FALSE
"967","Cabeza tractora Scania R 164R580","Scania","ESPAÑA","Fuente El Saz De Jarama",580,6500,1625000,"2001",FALSE
"968","Cabeza tractora Volvo FH13 440","Volvo","ESPAÑA","Fuente El Saz De Jarama",440,14000,890000,"2006",FALSE
"969","Cabeza tractora Scania R 450","Scania","ESPAÑA","Massanassa",450,40600,595000,"2015",FALSE
"970","Tractora semi lona Renault Premium 400.18","Renault","ESPAÑA","Madrid",400,15000,167675,"1999",FALSE
"971","Cabeza tractora Volvo CABEZA TRACTORA VOLVO 520 6x4 PALFINGER PK 44002","Volvo","ESPAÑA","Valladolid",NA,98000,379000,"2008",FALSE
"972","Cabeza tractora DAF XF 480","DAF","ESPAÑA","San Fernando De Henares",NA,67200,434188,"2019",FALSE
"973","Cabeza tractora Scania R 420","Scania","ESPAÑA","Fuente El Saz De Jarama",420,8000,1775000,"2005",FALSE
"974","Cabeza tractora Volvo FM 450","Volvo","ESPAÑA","Talavera De La Reina",450,25000,1160000,"2014",FALSE
"975","Cabeza tractora Renault T-Series 480","Renault","ESPAÑA","Massanassa",480,30900,688000,"2014",FALSE
"976","Cabeza tractora Renault Magnum 480","Renault","ESPAÑA","Fuente El Saz De Jarama",480,7500,130000,"2006",FALSE
"977","Cabeza tractora Renault Magnum 460","Renault","ESPAÑA","Fuente El Saz De Jarama",460,8500,1360000,"2010",FALSE
"978","Cabeza tractora Iveco Stralis AS440S46T/P","Iveco","ESPAÑA","Alcala De Guadaira",NA,37900,492811,"2016",FALSE
"979","Cabeza tractora Iveco Stralis AS440S46T/P","Iveco","ESPAÑA","Alcala De Guadaira",NA,37900,477816,"2016",FALSE
"980","Cabeza tractora Volvo FMX 420","Volvo","ESPAÑA","Massanassa",420,41900,498000,"2016",FALSE
"981","Cabeza tractora Volvo FH 460","Volvo","ESPAÑA","Massanassa",460,28500,1014600,"2014",FALSE
"982","Cabeza tractora Volvo FH 500","Volvo","ESPAÑA","Massanassa",500,34600,861900,"2014",FALSE
"983","Cabeza tractora Iveco Stralis AS440S51 XP T/P EVO","Iveco","ESPAÑA","Alcala De Guadaira",NA,44500,632469,"2017",FALSE
"984","Cabeza tractora Iveco Stralis AS440S48T/P ADR","Iveco","ESPAÑA","Alcala De Guadaira",NA,37900,657455,"2016",FALSE
"985","Cabeza tractora BMC TUGRA TGR 1846","BMC","ESPAÑA","Madrid",460,NA,1,"2022",FALSE
"986","Cabeza tractora Iveco STRALIS 480","Iveco","ESPAÑA","Benavente",NA,NA,NA,"2006",FALSE
"987","Cabeza tractora Renault PREMIUM 420.18T","Renault","ESPAÑA","Benavente",NA,NA,NA,"2002",FALSE
"988","Cabeza tractora MAN TGA 18.480","MAN","ESPAÑA","Benavente",NA,NA,NA,"2005",FALSE
"989","Cabeza tractora Iveco STRALIS 450","Iveco","ESPAÑA","Benavente",NA,NA,NA,"2012",FALSE
"990","Cabeza tractora Volvo FH12.420","Volvo","ESPAÑA","Benavente",NA,NA,NA,"1999",FALSE
"991","Cabeza tractora Iveco STRALIS 500","Iveco","ESPAÑA","Benavente",NA,10000,1125000,"2007",FALSE
"992","Cabeza tractora Renault T-Series 480","Renault","ESPAÑA","Massanassa",480,31600,420300,"2014",FALSE
"993","Cabeza tractora Renault T-High 480 T4X2 E6","Renault","ESPAÑA","Massanassa",480,45900,476400,"2017",FALSE
"994","Cabeza tractora productos peligrosos / ADR Scania R 450","Scania","ESPAÑA","Massanassa",450,43900,603900,"2017",FALSE
"995","Cabeza tractora Renault T-Series 480","Renault","ESPAÑA","Castellón De La Plana",480,NA,50,NA,FALSE
"996","Cabeza tractora Renault T-Series 480","Renault","ESPAÑA","Castellón De La Plana",480,NA,420000,"2017",FALSE
"997","Cabeza tractora Renault T-Series 480","Renault","ESPAÑA","Castellón De La Plana",480,NA,510000,"2017",FALSE
"998","Cabeza tractora Renault T-Series 480","Renault","ESPAÑA","Castellón De La Plana",480,NA,550000,"2017",FALSE
"999","Cabeza tractora Volvo FH 500","Volvo","ESPAÑA","Castellón De La Plana",500,NA,610000,"2017",FALSE
"1000","Cabeza tractora Volvo FH13 460","Volvo","ESPAÑA","Castellón De La Plana",460,NA,5e+05,"2017",FALSE
"1001","Cabeza tractora Renault T-Series 480","Renault","ESPAÑA","Castellón De La Plana",480,NA,470000,"2016",FALSE
"1002","Cabeza tractora Iveco Stralis 460 eev","Iveco","ESPAÑA","Santa Cruz De Mudela",460,12000,9e+05,"2012",FALSE
"1003","Cabeza tractora Renault T-High","Renault","ESPAÑA","Santa Cruz De Mudela",520,35900,8e+05,"2014",FALSE
"1004","Cabeza tractora Iveco Stralis AT440T/P46","Iveco","ESPAÑA","Alcala De Guadaira",NA,42000,342398,"2018",FALSE
"1005","Cabeza tractora Iveco STRALIS 500","Iveco","ESPAÑA","Benavente",NA,NA,NA,"2013",FALSE
"1006","Cabeza tractora Iveco STRALIS 450","Iveco","ESPAÑA","Benavente",NA,11000,966,"2008",FALSE
"1007","Cabeza tractora Renault PREMIUM 450.18","Renault","ESPAÑA","Benavente",NA,12000,788790,"2008",FALSE
"1008","Cabeza tractora Volvo FH12.460","Volvo","ESPAÑA","Benavente",NA,10000,2066851,"2003",FALSE
"1009","Cabeza tractora Renault T-Series 480","Renault","ESPAÑA","Talavera De La Reina",480,33000,951000,"2014",FALSE
"1010","Cabeza tractora Scania G 450","Scania","ESPAÑA","Alcala De Guadaira",NA,50000,443905,"2016",FALSE
"1011","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Alicante",460,NA,425000,"2018",FALSE
"1012","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Alicante",460,NA,425000,"2018",FALSE
"1013","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Alicante",460,950,425000,"2018",FALSE
"1014","Cabeza tractora productos peligrosos / ADR DAF XF 106 460 SC","DAF","ESPAÑA","Bizkaia",460,NA,688000,"2014",FALSE
"1015","Cabeza tractora Iveco Stralis AS440S50","Iveco","ESPAÑA","Alcala De Guadaira",NA,54000,532950,"2015",FALSE
"1016","Cabeza tractora Iveco AS440X48/4X4 HI-TRACTION","Iveco","ESPAÑA","Alcala De Guadaira",NA,87900,87521,"2019",FALSE
"1017","Cabeza tractora Volvo FH12 380","Volvo","ESPAÑA","Lucena",380,NA,928594,"1996",FALSE
"1018","Cabeza tractora Scania R 450","Scania","ESPAÑA","Massanassa",450,41900,749000,"2017",FALSE
"1019","Cabeza tractora Scania R 450","Scania","ESPAÑA","Massanassa",450,42900,662500,"2017",FALSE
"1020","Cabeza tractora Scania R 450","Scania","ESPAÑA","Massanassa",450,41900,705000,"2017",FALSE
"1021","Cabeza tractora Scania R 490","Scania","ESPAÑA","Alcala De Guadaira",NA,47500,696218,"2016",FALSE
"1022","Cabeza tractora Renault T520 DAY CAB","Renault","ESPAÑA","Alcala De Guadaira",NA,39000,751000,"2016",FALSE
"1023","Cabeza tractora Volvo FH13 500","Volvo","ESPAÑA","Calahorra",500,NA,590000,"2017",FALSE
"1024","Cabeza tractora MAN TGX 18.460","MAN","ESPAÑA","Alicante",460,840,510000,"2016",FALSE
"1025","Cabeza tractora Mercedes CABEZA TACTORA 8x4 MERCEDES ACTROS 3246 PLAFINGER PK 60002 + JIB","Mercedes","ESPAÑA","Valladolid",NA,137500,450000,"2008",FALSE
"1026","Cabeza tractora Iveco Stralis AS440S51T/P EVO","Iveco","ESPAÑA","Alcala De Guadaira",NA,43500,684073,"2017",FALSE
"1027","Cabeza tractora Iveco Stralis AS440S48T/P EVO","Iveco","ESPAÑA","Alcala De Guadaira",NA,45900,590724,"2017",FALSE
"1028","Cabeza tractora Iveco Stralis AS440S48T/P","Iveco","ESPAÑA","Alcala De Guadaira",NA,35900,654223,"2016",FALSE
"1029","Cabeza tractora Renault T480 SLEEPER CAB","Renault","ESPAÑA","Alcala De Guadaira",NA,45000,583000,"2017",FALSE
"1030","Cabeza tractora MAN FE 410","MAN","ESPAÑA","Beniparrell",410,14000,210000,"2002",FALSE
"1031","Cabeza tractora Mercedes Atego 1828","Mercedes","ESPAÑA","Fuente El Saz De Jarama",NA,11500,869000,"2003",FALSE
"1032","Cabeza tractora Renault","Renault","ESPAÑA","Quart De Poblet",522,30000,752982,"2016",FALSE
"1033","Cabeza tractora Volvo FH12 460","Volvo","ESPAÑA","Vitoria Gasteis",460,8000,2e+06,"2001",FALSE
"1034","Cabeza tractora productos peligrosos / ADR Renault Premium 460 DXI","Renault","ESPAÑA","Constantí",460,19900,750000,"2013",FALSE
"1035","Cabeza tractora Mercedes-Benz Actros 1841 4x2Tractor unit","Est","ESPAÑA","Amposta",NA,62000,372222,"2018",FALSE
"1036","Cabeza tractora DAF XF 460","DAF","ESPAÑA","Alcala De Guadaira",NA,31000,832000,"2015",FALSE
"1037","Cabeza tractora Volvo FH 500","Volvo","ESPAÑA","Torrellano",NA,44000,1039000,"2011",FALSE
"1038","Cabeza tractora DAF XF 530","DAF","ESPAÑA","Massanassa",530,NA,394000,"2018",FALSE
"1039","Cabeza tractora MAN TGA 18.480 FLS-XXL","MAN","ESPAÑA","Amorebieta",480,6800,1e+06,"2005",FALSE
"1040","Cabeza tractora Renault T480 NIGHTDAY CAB","Renault","ESPAÑA","Alcala De Guadaira",NA,36000,674908,"2015",FALSE
"1041","Cabeza tractora Mercedes Actros 1834","Mercedes","ESPAÑA","Amorebieta",340,10500,138000,"1993",FALSE
"1042","Cabeza tractora Volvo FH 500","Volvo","ESPAÑA","Vilamalla",500,NA,450000,"2018",FALSE
"1043","Cabeza tractora Volvo FH13 460","Volvo","ESPAÑA","Vilagrassa",460,62000,735000,"2011",FALSE
"1044","Cabeza tractora productos peligrosos / ADR DAF XF 460","DAF","ESPAÑA","Massanassa",460,NA,648000,"2016",FALSE
"1045","Cabeza tractora productos peligrosos / ADR DAF XF 460","DAF","ESPAÑA","Massanassa",460,NA,588000,"2017",FALSE
"1046","Cabeza tractora Iveco Stralis 460","Iveco","ESPAÑA","Soria",460,NA,6e+05,"2016",FALSE
"1047","Cabeza tractora Iveco Stralis 460","Iveco","ESPAÑA","Soria",NA,NA,7e+05,"2014",FALSE
"1048","Cabeza tractora Renault D19.380","Renault","ESPAÑA","Alcala De Guadaira",NA,33000,636723,"2017",FALSE
"1049","Cabeza tractora Volvo","Volvo","ESPAÑA","Paiporta",350,10900,370000,"1992",FALSE
"1050","Cabeza tractora Iveco Stralis 460","Iveco","ESPAÑA","Quart De Poblet",454,23000,698046,"2015",FALSE
"1051","Cabeza tractora Renault C-Series 480","Renault","ESPAÑA","Massanassa",NA,33900,516000,"2016",FALSE
"1052","Cabeza tractora DAF XF 106 510 SSC","DAF","ESPAÑA","Massanassa",510,NA,447500,"2017",FALSE
"1053","Cabeza tractora Iveco Stralis AS 440 S 46 TP","Iveco","ESPAÑA","Soria",460,NA,6e+05,"2016",FALSE
"1054","Cabeza tractora Iveco Stralis AS 440 S 46 TP","Iveco","ESPAÑA","Soria",NA,NA,665000,"2016",FALSE
"1055","Cabeza tractora Renault T-Series 520","Renault","ESPAÑA","Massanassa",520,NA,610000,"2014",FALSE
"1056","Cabeza tractora DAF XF 510","DAF","ESPAÑA","Lorca",510,36000,607500,"2016",FALSE
"1057","Cabeza tractora MAN TGX 18.480","MAN","ESPAÑA","Soria",480,NA,850000,"2015",FALSE
"1058","Cabeza tractora Mercedes AK","Mercedes","ESPAÑA","Constantí",380,NA,NA,"1995",FALSE
"1059","Cabeza tractora Volvo FH 420","Volvo","ESPAÑA","Vitoria Gasteis",420,7000,7e+05,"1999",FALSE
"1060","Cabeza tractora Iveco Stralis 460","Iveco","ESPAÑA","Soria",NA,NA,6e+05,"4913",FALSE
"1061","Cabeza tractora Iveco Stralis 460","Iveco","ESPAÑA","Soria",NA,NA,340000,"4537",FALSE
"1062","Cabeza tractora Iveco Stralis 440 S 46","Iveco","ESPAÑA","Valladolid",460,28000,530000,"2015",FALSE
"1063","Cabeza tractora Renault T-Series 460","Renault","ESPAÑA","Lorca",460,28500,827000,"2015",FALSE
"1064","Cabeza tractora Renault T-Series 480","Renault","ESPAÑA","Massanassa",480,28600,665000,"2015",FALSE
"1065","Cabeza tractora DAF XF105 460","DAF","ESPAÑA","Massanassa",460,34600,437000,"2015",FALSE
"1066","Cabeza tractora Volvo FH12 460","Volvo","ESPAÑA","O Corgo",460,NA,999999,"2001",FALSE
"1067","Cabeza tractora Volvo FH12 460","Volvo","ESPAÑA","O Corgo",460,NA,850000,"2003",FALSE
"1068","Cabeza tractora Renault Gamme T 480","Renault","ESPAÑA","Seseña Nuevo",NA,NA,683976,"2015",FALSE
"1069","Cabeza tractora Iveco Stralis 460","Iveco","ESPAÑA","Soria",NA,NA,625000,"6153",FALSE
"1070","Cabeza tractora Renault T-Series 440","Renault","ESPAÑA","Massanassa",440,30800,547000,"2015",FALSE
"1071","Cabeza tractora Iveco Stralis 480","Iveco","ESPAÑA","Soria",480,NA,6e+05,"2014",FALSE
"1072","Cabeza tractora Volvo FH 500","Volvo","ESPAÑA","Vilamalla",500,NA,420000,"2017",FALSE
"1073","Cabeza tractora MAN TGA 33.480","MAN","ESPAÑA","Soria",480,NA,7e+05,"2007",FALSE
"1074","Cabeza tractora Renault Kerax 450.18","Renault","ESPAÑA","Massanassa",450,NA,631151,"2006",FALSE
"1075","Cabeza tractora Renault Magnum 480","Renault","ESPAÑA","Seseña Nuevo",480,NA,1,"2004",FALSE
"1076","Cabeza tractora Volvo FM 410","Volvo","ESPAÑA","Soria",NA,NA,6e+05,"2016",FALSE
"1077","Cabeza tractora Volvo FM 410","Volvo","ESPAÑA","Soria",410,NA,6e+05,"2016",FALSE
"1078","Cabeza tractora Scania R 620","Scania","ESPAÑA","Getafe",620,50000,380000,"2008",FALSE
"1079","Cabeza tractora Volvo FH","Volvo","ESPAÑA","Vilamalla",NA,NA,475180,"2017",FALSE
"1080","Cabeza tractora Iveco Stralis 460","Iveco","ESPAÑA","Soria",NA,NA,650000,"2017",FALSE
"1081","Cabeza tractora MAN TGA 18.480","MAN","ESPAÑA","Seseña Nuevo",460,NA,839286,"2006",FALSE
"1082","Cabeza tractora Renault Magnum 480 DXI","Renault","ESPAÑA","Seseña Nuevo",NA,NA,987818,"2005",FALSE
"1083","Cabeza tractora MAN TGA","MAN","ESPAÑA","Seseña Nuevo",NA,NA,NA,"2006",FALSE
"1084","Cabeza tractora Scania L 144L460","Scania","ESPAÑA","Seseña Nuevo",NA,NA,1,"2002",FALSE
"1085","Cabeza tractora Mercedes SK 2038","Mercedes","ESPAÑA","Seseña Nuevo",NA,NA,1,"1996",FALSE
"1086","Cabeza tractora MAN 19.360","MAN","ESPAÑA","Seseña Nuevo",NA,NA,1,"2000",FALSE
"1087","Cabeza tractora Scania Eje Delantero Completo Scania Serie 4 (P/R 144 L)(1996->) FSA 4","Scania","ESPAÑA","Olerdola",NA,NA,NA,NA,FALSE
"1088","Cabeza tractora Renault Premium 420","Renault","ESPAÑA","Soria",420,NA,1e+06,"2005",FALSE
"1089","Cabeza tractora MAN TG 460 A","MAN","ESPAÑA","Soria",460,NA,9e+05,"2008",FALSE
"1090","Cabeza tractora Volvo FH 500","Volvo","ESPAÑA","Vilamalla",500,NA,NA,"2020",FALSE
"1091","Cabeza tractora Scania R 144R460","Scania","ESPAÑA","Soria",460,NA,1030000,"2000",FALSE
"1092","Cabeza tractora MAN TG 310 A","MAN","ESPAÑA","Soria",310,NA,150000,"2005",FALSE
"1093","Cabeza tractora MAN TGA18.360","MAN","ESPAÑA","Seseña",NA,NA,247000,"2004",FALSE
"1094","Cabeza tractora Renault Premium 450","Renault","ESPAÑA","Soria",450,NA,860000,"2007",FALSE
"1095","Tractora semi cisterna Renault Premium 450","Renault","ESPAÑA","Soria",450,NA,860000,"2007",FALSE
"1096","Cabeza tractora Volvo FH 4","Volvo","ESPAÑA","Guarromán",500,NA,722310,"2017",FALSE
"1097","Cabeza tractora productos peligrosos / ADR MAN TGS 18.440","MAN","ESPAÑA","Soria",440,NA,1346000,"2008",FALSE
"1098","Cabeza tractora Iveco Stralis AS 440","Iveco","ESPAÑA","Soria",460,NA,5e+05,"2013",FALSE
"1099","Cabeza tractora Volvo FH 460","Volvo","ESPAÑA","Soria",460,NA,NA,"2002",FALSE
"1100","Cabeza tractora MAN TGA 18.390","MAN","ESPAÑA","Soria",350,NA,620000,"2005",FALSE
"1101","Tractora semi cisterna hidrocarburos Renault","Renault","ESPAÑA","Soria",NA,NA,NA,"2010",FALSE
"1102","Cabeza tractora productos peligrosos / ADR Renault Premium 460 DXI","Renault","ESPAÑA","Soria",460,NA,850000,"2010",FALSE
"1103","Cabeza tractora productos peligrosos / ADR Renault Premium 460 DXI","Renault","ESPAÑA","Soria",460,NA,1200000,"0972",FALSE
"1104","Cabeza tractora Scania R 480","Scania","ESPAÑA","Soria",480,NA,1376522,"2007",FALSE
"1105","Cabeza tractora Iveco Stralis 460","Iveco","ESPAÑA","Soria",440,NA,730000,"2012",FALSE
"1106","Tractora semi volquete MAN TGA","MAN","ESPAÑA","Soria",390,NA,624000,"2005",FALSE
"1107","Cabeza tractora Iveco Stralis 460 Hi-Way","Iveco","ESPAÑA","Soria",440,NA,352766,"5882",FALSE
"1108","Cabeza tractora Kenworth w900l","Kenworth","ESPAÑA","Olerdola",NA,NA,NA,"1996",FALSE
"1109","Cabeza tractora Scania R 124 LA 470","Scania","ESPAÑA","Soria",470,NA,1e+06,"2004",FALSE
"1110","Cabeza tractora MAN","MAN","ESPAÑA","Soria",410,NA,1e+06,"2004",FALSE
"1111","Cabeza tractora productos peligrosos / ADR Iveco Stralis AD 440 S 45","Iveco","ESPAÑA","Soria",450,NA,697000,"2008",FALSE
"1112","Cabeza tractora MAN TGA 26.460","MAN","ESPAÑA","Soria",460,NA,825000,"2008",FALSE
"1113","Cabeza tractora Renault T-Series 460 T4X2 E6","Renault","PORTUGAL","Seia",460,30000,697200,"2014",FALSE
"1114","Cabeza tractora Iveco Stralis 440 AS","Iveco","ITALIA","Thiene",NA,NA,NA,"2017",FALSE
"1115","Tractora semi plataforma Mercedes Actros 1848","Mercedes","FRANCIA","Mayenne",NA,35000,703000,"2015",FALSE
"1116","Tractora semi portacoches Volvo FM13 460","Volvo","FRANCIA","Lot",460,75000,138000,"2020",FALSE
"1117","Cabeza tractora Renault Magnum 480 DXI","Renault","FRANCIA","Seine",480,15000,891555,"2012",FALSE
"1118","Cabeza tractora Volvo FH13 540","Volvo","PORTUGAL","Proença A Nova",540,NA,260000,"2020",FALSE
"1119","Cabeza tractora Scania R 580","Scania","FRANCIA","Nord",580,71500,552000,"2017",FALSE
"1120","Cabeza tractora DAF XF105 530","DAF","FRANCIA","Bouches",530,59000,320000,"2018",FALSE
"1121","Cabeza tractora MAN TGX 18.460","MAN","FRANCIA","Nord",338,NA,355000,"2018",FALSE
"1122","Cabeza tractora Scania S 500","Scania","FRANCIA","Nord",368,NA,379300,"2018",FALSE
"1123","Cabeza tractora Scania S 500","Scania","FRANCIA","Nord",368,NA,382700,"2019",FALSE
"1124","Cabeza tractora DAF XG 530 Standklima/ Leasing","DAF","FRANCIA","Nord",390,NA,700,"2022",FALSE
"1125","Cabeza tractora DAF XG XG SSC Retarder/ Leasing","DAF","FRANCIA","Nord",390,NA,500,"2022",FALSE
"1126","Cabeza tractora DAF XF 480","DAF","FRANCIA","Nord",354,NA,288550,"2019",FALSE
